city,state,year,month,model,pm2.5_0,pm2.5_1,pm2.5_2,pm2.5_3,pm2.5_4,pm2.5_5,pm2.5_6,pm2.5_7,pm2.5_8,pm2.5_9
Chennai,Tamil Nadu,2023,March,google/gemma-2-27b-it,41.0,42.0,42.0,45.0,47.0,48.0,53.0,51.0,42.0,45.0
Chennai,Tamil Nadu,2023,April,google/gemma-2-27b-it,41.0,41.0,41.0,45.0,42.0,48.0,45.0,42.0,42.0,45.0
Chennai,Tamil Nadu,2023,May,google/gemma-2-27b-it,47.0,42.0,42.0,42.0,45.0,42.0,37.0,39.0,45.0,37.0
Chennai,Tamil Nadu,2023,June,google/gemma-2-27b-it,42.0,41.0,42.0,35.0,45.0,42.0,38.0,42.0,42.0,45.0
Chennai,Tamil Nadu,2023,July,google/gemma-2-27b-it,45.0,35.0,45.0,42.0,42.0,38.0,42.0,45.0,42.0,40.0
Chennai,Tamil Nadu,2023,August,google/gemma-2-27b-it,42.0,45.0,42.0,35.0,41.0,42.0,42.0,42.0,42.0,42.0
Chennai,Tamil Nadu,2023,September,google/gemma-2-27b-it,45.0,45.0,41.0,42.0,42.0,45.0,47.0,45.0,45.0,42.0
Chennai,Tamil Nadu,2023,October,google/gemma-2-27b-it,52.0,52.0,42.0,45.0,45.0,32.0,54.0,45.0,45.0,45.0
Chennai,Tamil Nadu,2023,November,google/gemma-2-27b-it,62.0,65.0,58.0,42.0,52.0,45.0,45.0,52.0,54.0,52.0
Chennai,Tamil Nadu,2023,December,google/gemma-2-27b-it,52.0,52.0,75.0,52.0,52.0,55.0,45.0,52.0,52.0,52.0
Chhal,Chhattisgarh,2023,January,google/gemma-2-27b-it,102.0,102.0,102.0,102.0,102.0,65.0,68.0,102.0,103.0,102.0
Chhal,Chhattisgarh,2023,February,google/gemma-2-27b-it,112.0,45.0,102.0,102.0,58.0,71.0,65.0,48.0,78.0,53.0
Chhal,Chhattisgarh,2023,March,google/gemma-2-27b-it,74.0,78.0,45.0,36.0,42.0,61.0,45.0,63.7,72.0,45.0
Chhal,Chhattisgarh,2023,April,google/gemma-2-27b-it,102.0,45.0,45.0,52.0,45.0,58.0,69.0,72.0,75.0,45.0
Chhal,Chhattisgarh,2023,May,google/gemma-2-27b-it,45.0,48.0,42.0,107.0,69.0,60.0,58.0,47.0,45.0,45.0
Chhal,Chhattisgarh,2023,June,google/gemma-2-27b-it,42.6,46.2,54.2,45.0,49.0,45.0,45.0,45.0,45.0,42.0
Chhal,Chhattisgarh,2023,July,google/gemma-2-27b-it,29.0,45.0,45.0,45.0,42.0,45.0,56.0,45.0,45.0,45.0
Chhal,Chhattisgarh,2023,August,google/gemma-2-27b-it,102.0,45.0,42.0,45.0,52.0,42.0,42.0,45.0,42.0,35.0
Chhal,Chhattisgarh,2023,September,google/gemma-2-27b-it,42.7,45.0,45.0,62.0,45.0,42.0,42.0,42.0,42.0,39.0
Chhal,Chhattisgarh,2023,October,google/gemma-2-27b-it,45.0,65.0,42.7,35.0,45.0,35.0,52.0,47.0,45.0,103.0
Chhal,Chhattisgarh,2023,November,google/gemma-2-27b-it,52.0,102.0,35.0,42.0,45.0,71.0,65.2,102.0,67.0,87.0
Chhal,Chhattisgarh,2023,December,google/gemma-2-27b-it,72.0,152.0,112.0,72.0,75.0,72.0,65.0,102.0,75.0,68.0
Chhapra,Bihar,2023,January,google/gemma-2-27b-it,112.0,125.0,108.0,134.0,112.0,112.0,104.0,112.0,142.0,124.0
Chhapra,Bihar,2023,February,google/gemma-2-27b-it,125.0,105.0,108.0,112.0,127.0,102.0,123.0,154.0,112.0,102.0
Chhapra,Bihar,2023,March,google/gemma-2-27b-it,117.0,105.0,102.0,102.0,102.0,76.0,72.0,78.0,104.0,102.0
Chhapra,Bihar,2023,April,google/gemma-2-27b-it,75.0,102.0,102.0,112.0,103.0,102.0,101.0,104.0,87.0,78.0
Chhapra,Bihar,2023,May,google/gemma-2-27b-it,101.0,75.0,87.0,82.0,75.0,89.0,85.0,79.0,76.0,85.0
Chhapra,Bihar,2023,June,google/gemma-2-27b-it,69.0,55.0,75.0,74.0,72.0,72.0,67.0,67.0,56.0,58.0
Chhapra,Bihar,2023,July,google/gemma-2-27b-it,72.0,78.0,75.0,78.0,102.0,75.0,59.0,75.0,71.0,72.0
Chhapra,Bihar,2023,August,google/gemma-2-27b-it,67.0,72.0,78.0,62.0,72.0,75.0,78.0,56.0,75.0,78.0
Chhapra,Bihar,2023,September,google/gemma-2-27b-it,68.0,78.0,72.0,75.0,78.0,78.0,78.0,78.0,102.0,82.0
Chhapra,Bihar,2023,October,google/gemma-2-27b-it,115.0,102.0,102.0,102.0,102.0,103.0,115.0,102.0,107.0,125.0
Chhapra,Bihar,2023,November,google/gemma-2-27b-it,125.0,108.0,102.0,104.0,112.0,125.0,164.0,152.0,125.0,125.0
Chhapra,Bihar,2023,December,google/gemma-2-27b-it,115.0,125.0,125.0,125.0,125.0,105.0,105.0,145.0,125.0,125.0
Chikkaballapur,Karnataka,2023,January,google/gemma-2-27b-it,45.0,62.0,45.0,51.0,69.0,55.0,57.0,45.0,47.0,61.0
Chikkaballapur,Karnataka,2023,February,google/gemma-2-27b-it,45.0,52.0,45.0,57.0,55.0,62.0,50.0,35.0,37.0,48.0
Chikkaballapur,Karnataka,2023,March,google/gemma-2-27b-it,48.0,48.0,42.8,42.0,52.0,34.0,39.0,45.0,58.0,42.0
Chikkaballapur,Karnataka,2023,April,google/gemma-2-27b-it,42.0,42.0,56.0,38.0,28.0,42.0,45.0,52.0,52.0,47.0
Chikkaballapur,Karnataka,2023,May,google/gemma-2-27b-it,42.0,42.0,42.0,42.0,35.0,45.0,42.0,42.0,43.0,42.0
Chikkaballapur,Karnataka,2023,June,google/gemma-2-27b-it,42.0,42.0,45.0,35.0,45.0,41.0,35.0,34.5,42.0,38.0
Chikkaballapur,Karnataka,2023,July,google/gemma-2-27b-it,36.0,45.0,42.0,42.0,42.0,35.0,42.0,32.0,35.0,37.0
Chikkaballapur,Karnataka,2023,August,google/gemma-2-27b-it,36.0,35.0,32.0,35.0,41.0,35.0,42.0,34.0,42.0,35.0
Chikkaballapur,Karnataka,2023,September,google/gemma-2-27b-it,42.7,32.0,35.0,35.0,35.0,35.0,38.0,35.0,45.0,42.0
Chikkaballapur,Karnataka,2023,October,google/gemma-2-27b-it,45.0,37.0,52.0,48.0,45.0,45.0,47.0,45.0,45.0,42.0
Chikkaballapur,Karnataka,2023,November,google/gemma-2-27b-it,42.0,42.0,45.0,42.0,55.0,53.0,45.0,72.0,75.0,42.0
Chikkaballapur,Karnataka,2023,December,google/gemma-2-27b-it,45.0,45.0,65.0,52.0,45.0,42.0,45.0,45.0,45.0,45.0
Chikkamagaluru,Karnataka,2023,January,google/gemma-2-27b-it,35.0,35.0,31.0,37.0,27.0,32.0,41.0,36.0,32.0,31.0
Chikkamagaluru,Karnataka,2023,February,google/gemma-2-27b-it,31.0,31.0,38.0,30.0,32.0,37.0,32.0,35.0,34.0,32.0
Chikkamagaluru,Karnataka,2023,March,google/gemma-2-27b-it,32.0,27.0,32.0,32.0,34.0,35.0,28.0,25.0,42.0,42.0
Chikkamagaluru,Karnataka,2023,April,google/gemma-2-27b-it,28.0,28.0,42.0,38.0,35.0,23.0,32.0,35.0,32.0,32.0
Chikkamagaluru,Karnataka,2023,May,google/gemma-2-27b-it,24.0,32.0,25.0,32.0,33.0,32.0,26.0,32.0,28.0,27.0
Chikkamagaluru,Karnataka,2023,June,google/gemma-2-27b-it,25.0,25.0,42.0,32.0,25.0,22.0,29.0,27.0,27.0,25.0
Chikkamagaluru,Karnataka,2023,July,google/gemma-2-27b-it,32.0,24.0,25.0,25.0,30.0,31.0,18.0,32.0,40.0,28.0
Chikkamagaluru,Karnataka,2023,August,google/gemma-2-27b-it,28.0,25.0,25.0,32.0,28.0,25.0,25.0,32.0,35.0,23.0
Chikkamagaluru,Karnataka,2023,September,google/gemma-2-27b-it,22.0,25.0,32.0,32.0,23.0,25.0,32.0,35.0,42.0,25.0
Chikkamagaluru,Karnataka,2023,October,google/gemma-2-27b-it,38.0,35.0,42.0,27.0,32.0,25.0,35.0,32.0,35.0,32.0
Chikkamagaluru,Karnataka,2023,November,google/gemma-2-27b-it,35.0,42.0,32.0,32.0,35.0,25.0,35.0,35.0,35.0,35.0
Chikkamagaluru,Karnataka,2023,December,google/gemma-2-27b-it,35.0,32.0,35.0,35.0,35.0,45.0,32.0,45.0,35.0,35.0
Chittoor,Andhra Pradesh,2023,January,google/gemma-2-27b-it,52.0,75.0,55.0,72.0,45.0,72.0,45.0,52.0,68.0,76.0
Chittoor,Andhra Pradesh,2023,February,google/gemma-2-27b-it,77.0,62.0,55.0,52.0,64.0,47.0,68.0,62.0,35.0,54.0
Chittoor,Andhra Pradesh,2023,March,google/gemma-2-27b-it,42.0,65.0,62.0,52.0,52.0,45.0,45.0,45.0,45.0,55.0
Chittoor,Andhra Pradesh,2023,April,google/gemma-2-27b-it,56.2,54.0,45.0,67.0,42.0,72.0,62.0,52.0,52.0,65.0
Chittoor,Andhra Pradesh,2023,May,google/gemma-2-27b-it,45.0,42.0,45.0,53.0,45.0,56.0,65.0,45.0,45.0,45.0
Chittoor,Andhra Pradesh,2023,June,google/gemma-2-27b-it,47.0,45.0,52.0,45.0,42.0,42.0,45.0,45.0,42.0,45.0
Chittoor,Andhra Pradesh,2023,July,google/gemma-2-27b-it,45.0,42.0,42.0,42.5,45.0,38.0,42.0,45.0,41.0,41.0
Chittoor,Andhra Pradesh,2023,August,google/gemma-2-27b-it,45.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Chittoor,Andhra Pradesh,2023,September,google/gemma-2-27b-it,42.0,35.0,42.0,42.0,42.0,42.0,42.0,45.0,35.0,45.0
Chittoor,Andhra Pradesh,2023,October,google/gemma-2-27b-it,45.0,42.0,42.0,45.0,54.0,45.0,35.0,45.0,35.0,45.0
Chittoor,Andhra Pradesh,2023,November,google/gemma-2-27b-it,45.0,45.0,52.0,72.0,52.0,45.0,52.0,45.0,52.0,47.0
Chittoor,Andhra Pradesh,2023,December,google/gemma-2-27b-it,45.0,85.0,55.0,42.0,75.0,52.0,42.0,75.0,82.0,52.0
Damoh,Madhya Pradesh,2023,January,google/gemma-2-27b-it,106.0,109.0,97.0,102.0,107.0,102.0,103.0,112.0,102.0,74.0
Damoh,Madhya Pradesh,2023,February,google/gemma-2-27b-it,98.0,102.0,87.0,102.0,103.0,78.0,81.0,87.0,111.0,102.0
Damoh,Madhya Pradesh,2023,March,google/gemma-2-27b-it,75.0,78.0,78.0,78.0,72.0,73.0,72.0,78.0,85.0,75.0
Damoh,Madhya Pradesh,2023,April,google/gemma-2-27b-it,65.0,73.0,87.0,75.0,72.0,45.0,75.0,79.0,78.0,78.0
Damoh,Madhya Pradesh,2023,May,google/gemma-2-27b-it,54.0,72.0,67.0,62.0,58.0,78.0,72.0,72.0,65.0,67.0
Damoh,Madhya Pradesh,2023,June,google/gemma-2-27b-it,64.0,57.0,54.0,45.0,72.0,62.0,62.0,45.0,62.0,57.0
Damoh,Madhya Pradesh,2023,July,google/gemma-2-27b-it,72.0,45.0,83.0,58.0,72.0,65.0,72.0,58.0,42.0,45.0
Damoh,Madhya Pradesh,2023,August,google/gemma-2-27b-it,45.0,42.0,42.0,45.0,42.0,56.0,45.0,54.0,45.0,42.0
Damoh,Madhya Pradesh,2023,September,google/gemma-2-27b-it,54.0,45.0,45.0,78.0,45.0,42.0,54.0,45.0,42.0,52.0
Damoh,Madhya Pradesh,2023,October,google/gemma-2-27b-it,72.0,72.0,75.0,102.0,65.0,72.0,72.0,78.0,75.0,78.0
Damoh,Madhya Pradesh,2023,November,google/gemma-2-27b-it,102.0,87.0,78.0,75.0,72.0,102.0,102.0,78.0,102.0,105.0
Damoh,Madhya Pradesh,2023,December,google/gemma-2-27b-it,102.0,87.0,102.0,85.0,112.0,102.0,104.0,102.0,112.0,78.0
Davanagere,Karnataka,2023,January,google/gemma-2-27b-it,75.0,76.0,57.0,69.0,76.0,57.0,72.0,78.0,73.0,52.0
Davanagere,Karnataka,2023,February,google/gemma-2-27b-it,78.0,52.0,68.0,75.0,57.0,52.0,48.0,58.0,72.0,47.0
Davanagere,Karnataka,2023,March,google/gemma-2-27b-it,52.0,72.0,65.0,57.0,56.0,42.0,61.0,55.0,54.0,68.0
Davanagere,Karnataka,2023,April,google/gemma-2-27b-it,69.0,62.0,47.0,45.0,50.0,47.0,52.0,62.0,45.0,42.0
Davanagere,Karnataka,2023,May,google/gemma-2-27b-it,52.0,40.0,62.0,42.0,42.0,52.0,52.0,42.0,57.0,54.0
Davanagere,Karnataka,2023,June,google/gemma-2-27b-it,45.0,42.0,52.0,45.0,48.0,47.0,42.0,45.0,42.0,45.0
Davanagere,Karnataka,2023,July,google/gemma-2-27b-it,45.0,42.0,42.0,42.0,52.0,47.0,45.0,42.0,42.0,45.0
Davanagere,Karnataka,2023,August,google/gemma-2-27b-it,42.0,45.0,42.0,42.0,45.0,45.0,42.0,42.0,42.0,42.0
Davanagere,Karnataka,2023,September,google/gemma-2-27b-it,45.0,52.0,46.0,45.0,34.0,45.0,52.0,45.0,45.0,52.0
Davanagere,Karnataka,2023,October,google/gemma-2-27b-it,45.0,45.0,45.0,42.0,57.0,45.0,67.0,42.0,45.0,48.0
Davanagere,Karnataka,2023,November,google/gemma-2-27b-it,55.0,45.0,42.0,72.0,85.0,67.0,58.0,72.0,53.0,65.0
Davanagere,Karnataka,2023,December,google/gemma-2-27b-it,78.0,45.0,72.0,98.0,72.0,75.0,78.0,78.0,45.0,62.0
Dehradun,Uttarakhand,2023,January,google/gemma-2-27b-it,102.0,112.0,102.0,130.0,102.0,112.0,102.0,102.0,103.0,104.0
Dehradun,Uttarakhand,2023,February,google/gemma-2-27b-it,92.0,102.0,102.0,104.0,108.0,78.0,102.0,86.0,105.0,87.0
Dehradun,Uttarakhand,2023,March,google/gemma-2-27b-it,78.0,67.0,74.0,77.0,65.0,78.0,68.0,78.0,78.0,75.0
Dehradun,Uttarakhand,2023,April,google/gemma-2-27b-it,91.0,74.0,72.0,78.0,75.0,64.0,78.0,78.0,61.0,72.0
Dehradun,Uttarakhand,2023,May,google/gemma-2-27b-it,65.0,72.0,72.0,54.0,61.0,75.0,72.0,67.0,58.0,65.0
Dehradun,Uttarakhand,2023,June,google/gemma-2-27b-it,67.0,72.0,34.0,51.0,52.0,52.0,62.0,58.0,45.0,45.0
Dehradun,Uttarakhand,2023,July,google/gemma-2-27b-it,57.0,65.0,63.0,78.0,54.0,64.0,43.0,45.0,65.0,61.0
Dehradun,Uttarakhand,2023,August,google/gemma-2-27b-it,54.0,52.0,57.0,60.0,45.0,35.0,45.0,52.0,45.0,65.0
Dehradun,Uttarakhand,2023,September,google/gemma-2-27b-it,45.0,48.0,45.0,75.0,56.0,45.0,45.0,63.0,52.0,67.0
Dehradun,Uttarakhand,2023,October,google/gemma-2-27b-it,78.0,102.0,78.0,72.0,75.0,102.0,78.0,78.0,72.0,103.0
Dehradun,Uttarakhand,2023,November,google/gemma-2-27b-it,112.0,103.0,125.0,112.0,112.0,112.0,125.0,105.0,102.0,102.0
Dehradun,Uttarakhand,2023,December,google/gemma-2-27b-it,102.0,102.0,102.0,125.0,102.0,105.0,102.0,102.0,102.0,102.0
Delhi,Delhi,2023,January,google/gemma-2-27b-it,132.0,139.0,169.0,148.0,160.0,159.0,134.0,151.0,134.0,134.0
Delhi,Delhi,2023,February,google/gemma-2-27b-it,108.0,122.0,112.0,123.0,104.0,127.0,112.0,123.0,147.0,123.0
Delhi,Delhi,2023,March,google/gemma-2-27b-it,102.0,101.0,89.0,102.0,105.0,85.0,89.0,91.0,92.0,89.0
Delhi,Delhi,2023,April,google/gemma-2-27b-it,75.0,78.0,92.0,78.0,104.0,79.0,104.0,79.0,89.0,98.0
Delhi,Delhi,2023,May,google/gemma-2-27b-it,75.0,87.0,89.0,87.0,80.0,78.0,72.0,88.0,89.0,87.0
Delhi,Delhi,2023,June,google/gemma-2-27b-it,65.0,75.0,72.0,75.0,75.0,65.0,75.0,75.0,84.0,89.0
Delhi,Delhi,2023,July,google/gemma-2-27b-it,75.0,75.0,75.0,75.0,72.0,72.0,58.0,75.0,70.0,72.0
Delhi,Delhi,2023,August,google/gemma-2-27b-it,71.0,67.0,75.0,72.0,75.0,75.0,72.0,72.0,62.5,65.0
Delhi,Delhi,2023,September,google/gemma-2-27b-it,75.0,72.0,74.0,89.0,74.0,75.0,74.0,74.0,72.0,75.0
Delhi,Delhi,2023,October,google/gemma-2-27b-it,103.0,115.0,125.0,102.0,102.0,112.0,105.0,102.0,125.0,112.0
Delhi,Delhi,2023,November,google/gemma-2-27b-it,142.0,132.0,125.0,130.0,142.0,132.0,145.0,152.0,145.0,145.0
Delhi,Delhi,2023,December,google/gemma-2-27b-it,165.0,150.0,150.0,150.0,150.0,152.0,150.0,150.0,162.0,152.0
Dewas,Madhya Pradesh,2023,January,google/gemma-2-27b-it,102.0,102.0,108.0,102.0,134.0,107.0,71.0,82.0,107.0,78.0
Dewas,Madhya Pradesh,2023,February,google/gemma-2-27b-it,82.0,87.0,102.0,108.0,78.0,72.0,88.0,75.0,85.0,87.0
Dewas,Madhya Pradesh,2023,March,google/gemma-2-27b-it,81.0,95.0,78.0,78.0,71.0,73.0,78.0,75.0,68.0,78.0
Dewas,Madhya Pradesh,2023,April,google/gemma-2-27b-it,76.0,58.0,72.0,78.0,72.0,47.0,65.0,67.0,75.0,67.0
Dewas,Madhya Pradesh,2023,May,google/gemma-2-27b-it,54.0,45.0,76.0,65.0,87.0,87.0,52.0,52.0,52.0,67.0
Dewas,Madhya Pradesh,2023,June,google/gemma-2-27b-it,65.0,45.0,62.0,72.0,53.0,72.0,65.0,67.0,65.0,72.0
Dewas,Madhya Pradesh,2023,July,google/gemma-2-27b-it,45.0,59.0,42.0,52.0,45.0,55.0,45.0,67.2,54.0,56.0
Dewas,Madhya Pradesh,2023,August,google/gemma-2-27b-it,52.0,45.0,45.0,45.0,52.0,58.0,45.0,52.0,52.0,47.0
Dewas,Madhya Pradesh,2023,September,google/gemma-2-27b-it,54.0,65.0,45.0,45.0,52.0,54.0,45.0,57.0,54.0,52.0
Dewas,Madhya Pradesh,2023,October,google/gemma-2-27b-it,45.0,72.0,72.0,102.0,72.0,75.0,72.0,56.0,65.0,75.0
Dewas,Madhya Pradesh,2023,November,google/gemma-2-27b-it,78.0,78.0,98.0,92.0,78.0,102.0,78.0,78.0,78.0,102.0
Dewas,Madhya Pradesh,2023,December,google/gemma-2-27b-it,108.0,102.0,105.0,85.0,78.0,105.0,102.0,125.0,102.0,102.0
Dharuhera,Haryana,2023,January,google/gemma-2-27b-it,105.0,112.0,127.0,132.0,125.0,123.0,125.0,105.0,105.0,125.0
Dharuhera,Haryana,2023,February,google/gemma-2-27b-it,112.0,125.0,125.0,119.0,112.0,112.0,102.0,125.0,132.0,102.0
Dharuhera,Haryana,2023,March,google/gemma-2-27b-it,105.0,102.0,102.0,112.0,104.0,102.0,86.0,102.0,102.0,103.0
Dharuhera,Haryana,2023,April,google/gemma-2-27b-it,87.0,103.0,78.0,85.0,75.0,75.0,75.0,88.0,78.0,102.0
Dharuhera,Haryana,2023,May,google/gemma-2-27b-it,78.0,102.0,102.0,75.0,78.0,87.0,65.0,105.0,102.0,112.0
Dharuhera,Haryana,2023,June,google/gemma-2-27b-it,59.0,72.0,72.0,75.0,75.0,78.0,45.0,72.0,72.0,72.0
Dharuhera,Haryana,2023,July,google/gemma-2-27b-it,72.0,45.0,62.0,72.0,75.0,75.0,75.0,58.0,45.0,72.0
Dharuhera,Haryana,2023,August,google/gemma-2-27b-it,57.0,78.0,72.0,67.0,63.0,67.0,72.0,59.0,72.0,75.0
Dharuhera,Haryana,2023,September,google/gemma-2-27b-it,78.0,72.0,58.0,58.0,75.0,78.0,75.0,72.0,75.0,65.0
Dharuhera,Haryana,2023,October,google/gemma-2-27b-it,112.0,125.0,102.0,125.0,102.0,112.0,102.0,125.0,102.0,112.0
Dharuhera,Haryana,2023,November,google/gemma-2-27b-it,125.0,125.0,125.0,112.0,125.0,112.0,125.0,132.0,123.0,125.0
Dharuhera,Haryana,2023,December,google/gemma-2-27b-it,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Dharwad,Karnataka,2023,January,google/gemma-2-27b-it,57.0,45.0,72.0,74.0,78.0,45.0,42.0,64.0,68.0,45.0
Dharwad,Karnataka,2023,February,google/gemma-2-27b-it,68.0,56.0,52.0,52.0,56.0,45.0,45.0,62.0,62.0,65.0
Dharwad,Karnataka,2023,March,google/gemma-2-27b-it,41.0,42.0,52.0,45.0,52.0,45.0,42.0,45.0,42.0,52.0
Dharwad,Karnataka,2023,April,google/gemma-2-27b-it,49.0,52.0,70.0,54.0,52.0,42.0,42.0,42.0,52.0,56.0
Dharwad,Karnataka,2023,May,google/gemma-2-27b-it,41.0,41.0,42.0,54.0,42.0,42.0,52.0,54.0,42.0,45.0
Dharwad,Karnataka,2023,June,google/gemma-2-27b-it,35.0,42.0,35.0,45.0,35.0,47.0,42.0,42.0,45.0,42.0
Dharwad,Karnataka,2023,July,google/gemma-2-27b-it,42.0,42.0,35.0,42.0,42.0,35.0,35.0,32.0,35.0,35.0
Dharwad,Karnataka,2023,August,google/gemma-2-27b-it,42.0,45.0,42.0,35.0,41.0,35.0,45.0,35.0,35.0,37.0
Dharwad,Karnataka,2023,September,google/gemma-2-27b-it,42.0,32.4,42.0,42.0,35.0,42.0,42.0,45.0,48.0,42.0
Dharwad,Karnataka,2023,October,google/gemma-2-27b-it,45.0,52.0,42.0,42.0,45.0,52.0,42.0,42.0,42.0,42.0
Dharwad,Karnataka,2023,November,google/gemma-2-27b-it,42.0,42.0,45.0,45.0,58.0,42.0,65.0,52.0,52.0,52.0
Dharwad,Karnataka,2023,December,google/gemma-2-27b-it,52.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0,56.0
Durgapur,West Bengal,2023,January,google/gemma-2-27b-it,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
Durgapur,West Bengal,2023,February,google/gemma-2-27b-it,102.0,102.0,102.0,102.0,102.0,78.0,78.0,78.0,87.0,72.0
Durgapur,West Bengal,2023,March,google/gemma-2-27b-it,78.0,72.0,75.0,78.0,78.0,82.0,78.0,75.0,75.0,72.0
Durgapur,West Bengal,2023,April,google/gemma-2-27b-it,78.0,85.0,72.0,78.0,78.0,72.0,87.0,63.0,72.0,78.0
Durgapur,West Bengal,2023,May,google/gemma-2-27b-it,78.0,76.0,62.0,68.0,68.0,72.0,72.0,72.0,78.0,72.0
Durgapur,West Bengal,2023,June,google/gemma-2-27b-it,70.0,67.0,67.0,78.0,55.0,78.0,42.0,78.0,72.0,45.2
Durgapur,West Bengal,2023,July,google/gemma-2-27b-it,72.0,52.0,55.0,51.0,62.0,56.0,69.0,67.0,45.0,62.0
Durgapur,West Bengal,2023,August,google/gemma-2-27b-it,75.0,78.0,55.0,58.0,58.0,45.0,45.0,58.0,80.0,45.0
Durgapur,West Bengal,2023,September,google/gemma-2-27b-it,45.0,59.0,52.0,78.0,78.0,75.0,65.0,62.0,67.0,45.0
Durgapur,West Bengal,2023,October,google/gemma-2-27b-it,72.0,75.0,75.0,67.0,102.0,72.0,78.0,57.0,73.0,75.0
Durgapur,West Bengal,2023,November,google/gemma-2-27b-it,102.0,98.0,102.0,87.0,78.0,105.0,102.0,87.0,78.0,87.0
Durgapur,West Bengal,2023,December,google/gemma-2-27b-it,78.0,78.0,102.0,102.0,102.0,105.0,102.0,102.0,105.0,102.0
Eloor,Kerala,2023,January,google/gemma-2-27b-it,45.0,52.0,41.0,42.0,42.0,35.0,30.0,40.0,52.0,41.0
Eloor,Kerala,2023,February,google/gemma-2-27b-it,45.0,41.0,67.2,42.0,35.0,42.0,42.0,52.0,55.0,45.0
Eloor,Kerala,2023,March,google/gemma-2-27b-it,42.0,37.0,42.0,45.0,42.0,52.0,42.0,42.0,45.0,35.0
Eloor,Kerala,2023,April,google/gemma-2-27b-it,35.0,45.0,42.0,42.0,52.0,52.0,42.0,42.0,42.0,42.0
Eloor,Kerala,2023,May,google/gemma-2-27b-it,45.0,42.0,42.0,42.0,35.0,43.0,32.0,42.0,48.0,42.0
Eloor,Kerala,2023,June,google/gemma-2-27b-it,42.0,35.0,45.0,42.0,35.0,42.0,42.0,42.0,42.0,35.0
Eloor,Kerala,2023,July,google/gemma-2-27b-it,35.0,34.0,42.0,42.0,35.0,41.0,35.0,42.0,35.0,35.0
Eloor,Kerala,2023,August,google/gemma-2-27b-it,35.0,35.0,45.0,45.0,35.0,45.0,32.0,35.0,42.5,44.0
Eloor,Kerala,2023,September,google/gemma-2-27b-it,42.0,42.0,42.0,42.0,38.0,32.0,42.0,35.0,32.5,42.0
Eloor,Kerala,2023,October,google/gemma-2-27b-it,35.0,42.0,42.0,42.0,42.0,42.0,42.0,45.0,42.5,35.0
Eloor,Kerala,2023,November,google/gemma-2-27b-it,45.0,35.0,45.0,50.0,42.0,35.0,42.0,42.0,42.0,42.0
Eloor,Kerala,2023,December,google/gemma-2-27b-it,45.0,42.0,42.0,45.0,42.7,42.0,105.0,45.0,45.0,42.0
Faridabad,Haryana,2023,January,google/gemma-2-27b-it,145.0,128.0,146.0,127.0,125.0,135.0,138.0,112.0,132.0,145.0
Faridabad,Haryana,2023,February,google/gemma-2-27b-it,125.0,134.0,127.0,125.0,112.0,132.0,128.0,112.0,142.0,118.0
Faridabad,Haryana,2023,March,google/gemma-2-27b-it,112.0,107.0,87.0,112.0,102.0,102.0,112.0,105.0,102.0,102.0
Faridabad,Haryana,2023,April,google/gemma-2-27b-it,89.0,102.0,102.0,105.0,124.0,102.0,102.0,105.0,112.0,102.0
Faridabad,Haryana,2023,May,google/gemma-2-27b-it,102.0,102.0,102.0,103.0,102.0,88.0,102.0,102.0,102.0,102.0
Faridabad,Haryana,2023,June,google/gemma-2-27b-it,102.0,78.0,75.0,105.0,87.0,78.0,82.0,75.0,76.0,75.0
Faridabad,Haryana,2023,July,google/gemma-2-27b-it,78.0,102.0,87.0,87.0,82.0,75.0,78.0,75.0,102.0,78.0
Faridabad,Haryana,2023,August,google/gemma-2-27b-it,75.0,72.0,87.0,78.0,78.0,75.0,72.0,78.0,78.0,75.0
Faridabad,Haryana,2023,September,google/gemma-2-27b-it,81.0,87.0,87.0,73.0,104.0,95.0,78.0,78.0,102.0,87.0
Faridabad,Haryana,2023,October,google/gemma-2-27b-it,102.0,127.0,115.0,107.0,115.0,112.0,112.0,125.0,112.0,125.0
Faridabad,Haryana,2023,November,google/gemma-2-27b-it,125.0,132.0,125.0,152.0,150.0,125.0,142.0,185.0,125.0,125.0
Faridabad,Haryana,2023,December,google/gemma-2-27b-it,125.0,125.0,138.0,142.0,145.0,125.0,125.0,142.0,125.0,147.0
Fatehabad,Haryana,2023,January,google/gemma-2-27b-it,123.0,125.0,142.0,128.0,156.0,107.0,124.0,112.0,127.0,135.0
Fatehabad,Haryana,2023,February,google/gemma-2-27b-it,102.0,132.0,112.0,112.0,124.0,108.0,125.0,125.0,123.0,125.0
Fatehabad,Haryana,2023,March,google/gemma-2-27b-it,102.0,107.0,102.0,107.0,104.0,125.0,103.0,102.0,125.0,102.0
Fatehabad,Haryana,2023,April,google/gemma-2-27b-it,102.0,67.0,102.0,102.0,112.0,102.0,112.0,102.0,102.0,102.0
Fatehabad,Haryana,2023,May,google/gemma-2-27b-it,102.0,102.0,102.0,72.0,75.0,102.0,108.0,102.0,102.0,78.0
