city,state,year,month,model,PM2.5_0,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_4,PM2.5_5,PM2.5_6,PM2.5_7,PM2.5_8,PM2.5_9
Chittoor,Andhra Pradesh,2023,January,google/gemma-2-9b-it,31.5,35.6,37.2,35.2,40.2,26.0,32.7,35.6,34.6,38.5
Chittoor,Andhra Pradesh,2023,February,google/gemma-2-9b-it,36.2,48.2,34.2,35.2,53.2,35.2,36.2,27.8,38.2,30.8
Chittoor,Andhra Pradesh,2023,March,google/gemma-2-9b-it,30.8,38.5,38.5,38.5,33.8,29.8,29.8,30.8,34.8,29.8
Chittoor,Andhra Pradesh,2023,April,google/gemma-2-9b-it,38.2,25.8,37.2,32.7,32.7,33.2,32.5,38.5,29.8,42.3
Chittoor,Andhra Pradesh,2023,May,google/gemma-2-9b-it,19.7,30.2,28.7,37.8,31.8,28.7,39.8,27.8,52.3,38.7
Chittoor,Andhra Pradesh,2023,June,google/gemma-2-9b-it,35.2,18.0,35.2,23.0,35.2,18.0,45.3,35.2,35.2,29.4
Chittoor,Andhra Pradesh,2023,July,google/gemma-2-9b-it,38.5,35.2,34.2,33.7,32.7,38.7,32.7,29.7,35.7,28.0
Chittoor,Andhra Pradesh,2023,August,google/gemma-2-9b-it,32.7,19.8,44.3,28.5,30.5,38.2,35.2,19.7,28.7,15.0
Chittoor,Andhra Pradesh,2023,September,google/gemma-2-9b-it,35.2,37.8,25.8,15.2,27.8,40.8,28.5,40.2,35.2,37.2
Chittoor,Andhra Pradesh,2023,October,google/gemma-2-9b-it,35.2,25.8,38.2,18.5,35.2,35.7,35.2,18.3,35.2,28.3
Chittoor,Andhra Pradesh,2023,November,google/gemma-2-9b-it,35.2,29.5,15.8,18.2,18.5,24.7,25.8,30.2,15.3,27.8
Chittoor,Andhra Pradesh,2023,December,google/gemma-2-9b-it,18.5,15.0,7.8,35.2,15.8,,27.8,20.0,28.0,28.7
Damoh,Madhya Pradesh,2023,January,google/gemma-2-9b-it,45.3,48.7,47.8,41.8,44.8,40.2,38.0,46.7,57.6,25.8
Damoh,Madhya Pradesh,2023,February,google/gemma-2-9b-it,44.8,43.7,38.7,47.8,47.8,39.8,49.7,61.8,55.2,37.2
Damoh,Madhya Pradesh,2023,March,google/gemma-2-9b-it,44.3,52.3,48.5,48.7,35.2,45.6,28.7,45.3,54.7,62.3
Damoh,Madhya Pradesh,2023,April,google/gemma-2-9b-it,48.0,48.7,39.8,45.3,53.6,48.7,47.8,77.2,44.3,49.3
Damoh,Madhya Pradesh,2023,May,google/gemma-2-9b-it,40.2,27.8,36.8,55.2,47.8,46.8,38.2,45.2,39.8,42.3
Damoh,Madhya Pradesh,2023,June,google/gemma-2-9b-it,47.8,38.5,45.2,42.1,37.8,47.2,42.8,45.2,38.7,54.7
Damoh,Madhya Pradesh,2023,July,google/gemma-2-9b-it,66.0,41.2,43.2,45.2,52.3,38.0,37.2,30.2,47.2,29.0
Damoh,Madhya Pradesh,2023,August,google/gemma-2-9b-it,40.2,47.8,39.8,28.0,48.3,70.2,45.3,70.5,108.5,42.7
Damoh,Madhya Pradesh,2023,September,google/gemma-2-9b-it,37.2,25.3,48.7,47.0,27.0,40.2,35.7,58.0,28.5,39.7
Damoh,Madhya Pradesh,2023,October,google/gemma-2-9b-it,37.8,60.2,35.2,29.0,38.7,45.3,48.7,28.5,36.5,28.0
Damoh,Madhya Pradesh,2023,November,google/gemma-2-9b-it,35.2,45.2,35.0,35.6,35.2,110.5,105.2,37.2,39.5,45.6
Damoh,Madhya Pradesh,2023,December,google/gemma-2-9b-it,45.2,65.8,35.0,,35.7,35.2,75.3,35.2,35.2,37.5
Davanagere,Karnataka,2023,January,google/gemma-2-9b-it,36.2,36.7,38.5,34.2,39.6,43.8,34.0,35.8,35.2,45.6
Davanagere,Karnataka,2023,February,google/gemma-2-9b-it,37.8,35.6,37.8,43.2,40.8,47.8,39.2,37.1,38.7,40.2
Davanagere,Karnataka,2023,March,google/gemma-2-9b-it,34.2,45.7,45.3,35.2,36.8,37.5,62.4,35.8,41.7,45.3
Davanagere,Karnataka,2023,April,google/gemma-2-9b-it,43.7,46.7,42.7,45.8,39.1,39.8,48.2,34.2,43.7,42.7
Davanagere,Karnataka,2023,May,google/gemma-2-9b-it,37.8,40.2,38.7,37.0,37.2,39.7,35.8,41.2,47.8,47.3
Davanagere,Karnataka,2023,June,google/gemma-2-9b-it,29.7,48.7,39.2,35.0,38.2,38.7,42.1,38.7,28.7,41.7
Davanagere,Karnataka,2023,July,google/gemma-2-9b-it,39.7,48.3,37.8,38.5,34.8,45.2,38.7,39.7,35.8,44.8
Davanagere,Karnataka,2023,August,google/gemma-2-9b-it,45.3,38.2,42.5,28.0,47.8,38.7,50.2,33.2,32.7,37.8
Davanagere,Karnataka,2023,September,google/gemma-2-9b-it,48.3,45.2,70.2,39.2,29.0,35.7,35.2,48.7,38.7,34.9
Davanagere,Karnataka,2023,October,google/gemma-2-9b-it,28.7,25.8,45.2,26.7,37.8,25.8,40.8,38.2,35.2,38.2
Davanagere,Karnataka,2023,November,google/gemma-2-9b-it,40.3,35.2,27.8,32.5,35.2,,30.5,30.2,17.8,25.7
Davanagere,Karnataka,2023,December,google/gemma-2-9b-it,38.57,45.2,35.4,35.2,35.2,35.2,35.2,35.2,35.2,40.5
Dehradun,Uttarakhand,2023,January,google/gemma-2-9b-it,62.8,58.2,38.0,37.8,60.0,48.7,38.7,100.7,38.7,51.2
Dehradun,Uttarakhand,2023,February,google/gemma-2-9b-it,67.8,64.8,58.0,72.3,38.7,71.8,70.2,44.3,57.8,53.7
Dehradun,Uttarakhand,2023,March,google/gemma-2-9b-it,48.2,42.3,52.8,45.2,54.2,40.2,39.7,42.8,43.0,41.2
Dehradun,Uttarakhand,2023,April,google/gemma-2-9b-it,41.7,50.0,47.2,65.2,84.2,54.2,45.6,35.2,49.2,41.2
Dehradun,Uttarakhand,2023,May,google/gemma-2-9b-it,50.3,43.8,38.7,44.3,39.8,42.3,49.8,40.8,48.7,40.8
Dehradun,Uttarakhand,2023,June,google/gemma-2-9b-it,35.2,45.2,42.5,42.5,51.3,35.2,46.2,44.7,40.8,38.7
Dehradun,Uttarakhand,2023,July,google/gemma-2-9b-it,38.7,50.8,46.7,30.7,35.6,48.2,40.2,48.7,38.5,62.7
Dehradun,Uttarakhand,2023,August,google/gemma-2-9b-it,45.2,37.5,37.8,38.5,38.0,45.2,43.2,39.2,41.2,35.2
Dehradun,Uttarakhand,2023,September,google/gemma-2-9b-it,40.2,40.5,44.8,25.8,30.0,38.2,45.3,50.2,50.2,55.2
Dehradun,Uttarakhand,2023,October,google/gemma-2-9b-it,50.2,45.6,50.2,35.0,100.2,35.2,45.2,55.3,45.0,35.2
Dehradun,Uttarakhand,2023,November,google/gemma-2-9b-it,41.0,35.2,55.2,65.2,60.2,35.0,65.2,35.0,35.2,45.6
Dehradun,Uttarakhand,2023,December,google/gemma-2-9b-it,45.2,50.0,74.0,45.2,50.2,40.2,35.2,35.6,100.5,50.2
Delhi,Delhi,2023,January,google/gemma-2-9b-it,125.7,107.8,108.0,100.2,128.0,108.0,109.0,104.0,100.2,100.2
Delhi,Delhi,2023,February,google/gemma-2-9b-it,108.0,102.4,109.0,80.0,105.0,100.5,105.0,108.0,108.0,106.0
Delhi,Delhi,2023,March,google/gemma-2-9b-it,103.4,62.2,116.4,104.2,68.1,105.4,125.0,107.3,104.0,107.8
Delhi,Delhi,2023,April,google/gemma-2-9b-it,103.0,116.0,107.8,146.9,107.0,107.8,104.0,104.0,107.9,108.0
Delhi,Delhi,2023,May,google/gemma-2-9b-it,110.4,102.5,106.0,92.7,108.0,125.0,102.0,110.0,105.8,101.4
Delhi,Delhi,2023,June,google/gemma-2-9b-it,110.0,105.7,100.2,108.8,59.0,89.4,100.0,102.0,58.0,105.0
Delhi,Delhi,2023,July,google/gemma-2-9b-it,107.0,100.0,107.8,102.5,138.0,100.5,100.5,101.0,104.0,104.5
Delhi,Delhi,2023,August,google/gemma-2-9b-it,102.4,105.0,100.0,110.5,125.0,110.0,100.0,100.2,107.0,112.0
Delhi,Delhi,2023,September,google/gemma-2-9b-it,159.0,107.8,105.0,108.0,110.0,105.2,102.8,102.0,123.0,125.0
Delhi,Delhi,2023,October,google/gemma-2-9b-it,150.0,100.0,108.0,105.0,123.0,100.0,125.0,180.0,105.0,85.0
Delhi,Delhi,2023,November,google/gemma-2-9b-it,100.5,100.5,100.0,54.0,100.5,35.0,107.2,105.0,103.2,150.0
Delhi,Delhi,2023,December,google/gemma-2-9b-it,100.0,100.0,100.0,100.0,100.5,100.0,100.0,100.0,150.0,100.0
Dewas,Madhya Pradesh,2023,January,google/gemma-2-9b-it,49.3,44.3,70.2,43.7,51.7,62.8,45.2,38.0,65.2,58.7
Dewas,Madhya Pradesh,2023,February,google/gemma-2-9b-it,54.3,42.8,38.7,42.8,44.3,37.8,38.0,46.3,54.7,41.7
Dewas,Madhya Pradesh,2023,March,google/gemma-2-9b-it,48.7,38.7,68.5,37.6,48.6,45.3,57.3,38.5,38.7,58.7
Dewas,Madhya Pradesh,2023,April,google/gemma-2-9b-it,54.2,42.7,48.5,58.7,47.8,49.3,29.0,60.0,38.2,62.8
Dewas,Madhya Pradesh,2023,May,google/gemma-2-9b-it,43.7,62.3,60.0,57.6,45.2,38.7,47.2,52.3,50.2,46.2
Dewas,Madhya Pradesh,2023,June,google/gemma-2-9b-it,70.2,37.8,50.2,52.3,56.7,38.7,39.8,48.2,45.2,56.7
Dewas,Madhya Pradesh,2023,July,google/gemma-2-9b-it,45.2,28.0,46.3,39.7,38.7,47.8,48.7,35.2,45.2,27.0
Dewas,Madhya Pradesh,2023,August,google/gemma-2-9b-it,48.7,40.2,57.8,45.6,55.8,44.5,52.3,45.2,55.3,38.5
Dewas,Madhya Pradesh,2023,September,google/gemma-2-9b-it,45.7,70.2,42.7,38.7,102.7,38.5,50.2,41.2,47.8,45.2
Dewas,Madhya Pradesh,2023,October,google/gemma-2-9b-it,38.7,47.2,35.0,25.8,35.2,45.2,105.8,45.2,78.2,35.2
Dewas,Madhya Pradesh,2023,November,google/gemma-2-9b-it,53.2,46.2,75.2,45.3,37.8,25.3,105.0,123.4,35.2,45.2
Dewas,Madhya Pradesh,2023,December,google/gemma-2-9b-it,35.2,35.2,28.0,50.2,45.6,100.0,35.2,105.2,100.0,100.0
Dharuhera,Haryana,2023,January,google/gemma-2-9b-it,125.0,103.5,48.3,68.7,45.6,115.0,49.0,65.8,105.2,75.2
Dharuhera,Haryana,2023,February,google/gemma-2-9b-it,46.7,47.2,77.8,68.7,56.8,37.8,80.2,60.5,61.7,108.2
Dharuhera,Haryana,2023,March,google/gemma-2-9b-it,62.8,88.0,39.2,33.5,62.8,39.7,110.5,104.0,53.8,45.2
Dharuhera,Haryana,2023,April,google/gemma-2-9b-it,48.7,55.1,75.2,110.0,107.3,49.8,62.7,105.4,107.8,70.2
Dharuhera,Haryana,2023,May,google/gemma-2-9b-it,39.8,102.5,26.0,56.0,31.2,57.8,37.8,67.8,38.7,105.7
Dharuhera,Haryana,2023,June,google/gemma-2-9b-it,71.2,48.7,58.3,108.0,45.2,57.0,102.5,38.7,47.6,38.5
Dharuhera,Haryana,2023,July,google/gemma-2-9b-it,45.2,48.7,39.0,64.3,45.2,62.3,56.0,38.7,58.7,103.2
Dharuhera,Haryana,2023,August,google/gemma-2-9b-it,44.8,48.7,25.8,57.8,46.2,65.2,58.0,45.2,51.2,39.8
Dharuhera,Haryana,2023,September,google/gemma-2-9b-it,48.2,41.2,35.0,45.0,58.3,63.2,105.2,28.0,42.3,125.6
Dharuhera,Haryana,2023,October,google/gemma-2-9b-it,45.2,105.0,45.3,45.2,45.3,48.7,32.5,75.6,40.2,38.7
Dharuhera,Haryana,2023,November,google/gemma-2-9b-it,65.3,105.0,75.2,102.0,200.0,55.0,35.7,108.0,105.0,75.2
Dharuhera,Haryana,2023,December,google/gemma-2-9b-it,105.2,29.0,55.0,105.2,45.2,65.2,105.0,40.5,38.7,45.2
Dharwad,Karnataka,2023,January,google/gemma-2-9b-it,41.3,37.2,37.2,42.6,41.7,38.2,40.2,48.6,37.8,40.2
Dharwad,Karnataka,2023,February,google/gemma-2-9b-it,29.0,38.2,41.2,41.3,32.5,38.7,35.7,52.7,43.8,51.8
Dharwad,Karnataka,2023,March,google/gemma-2-9b-it,56.7,45.2,32.7,46.8,46.2,39.8,48.2,38.2,46.8,38.5
Dharwad,Karnataka,2023,April,google/gemma-2-9b-it,38.7,37.8,39.7,41.2,38.7,46.7,47.8,45.2,40.3,48.7
Dharwad,Karnataka,2023,May,google/gemma-2-9b-it,37.2,36.8,32.7,45.6,48.7,39.8,39.8,35.8,34.5,38.0
Dharwad,Karnataka,2023,June,google/gemma-2-9b-it,38.7,45.2,38.7,37.8,42.8,27.8,37.8,51.3,44.3,43.2
Dharwad,Karnataka,2023,July,google/gemma-2-9b-it,35.2,40.2,35.6,36.5,35.2,38.7,38.7,45.2,37.5,35.2
Dharwad,Karnataka,2023,August,google/gemma-2-9b-it,35.2,38.5,36.7,38.2,45.2,39.2,38.2,49.8,34.2,35.2
Dharwad,Karnataka,2023,September,google/gemma-2-9b-it,37.2,40.3,36.0,45.3,48.2,36.2,35.2,30.5,30.2,25.6
Dharwad,Karnataka,2023,October,google/gemma-2-9b-it,35.2,38.2,75.3,45.2,35.7,38.5,49.2,35.2,37.8,35.2
Dharwad,Karnataka,2023,November,google/gemma-2-9b-it,24.0,37.8,35.2,35.2,30.0,25.3,29.7,12.5,35.2,35.2
Dharwad,Karnataka,2023,December,google/gemma-2-9b-it,35.2,25.8,35.2,35.2,35.2,45.3,35.2,35.2,38.5,35.2
Durgapur,West Bengal,2023,January,google/gemma-2-9b-it,55.2,75.2,53.8,62.8,46.0,80.5,78.2,58.0,48.7,70.8
Durgapur,West Bengal,2023,February,google/gemma-2-9b-it,48.7,53.7,39.2,47.2,58.7,52.3,55.2,45.2,37.8,52.8
Durgapur,West Bengal,2023,March,google/gemma-2-9b-it,52.7,38.0,45.2,47.8,38.7,43.7,42.3,48.0,60.2,48.5
Durgapur,West Bengal,2023,April,google/gemma-2-9b-it,62.3,48.3,70.8,52.4,42.7,45.8,38.7,60.0,54.2,48.2
Durgapur,West Bengal,2023,May,google/gemma-2-9b-it,42.3,52.3,43.2,56.0,113.2,47.2,49.2,51.2,45.2,45.6
Durgapur,West Bengal,2023,June,google/gemma-2-9b-it,54.2,37.2,46.2,47.6,45.3,46.3,47.2,42.5,39.7,39.8
Durgapur,West Bengal,2023,July,google/gemma-2-9b-it,44.8,35.7,47.8,43.8,49.2,41.2,55.2,45.8,61.5,57.2
Durgapur,West Bengal,2023,August,google/gemma-2-9b-it,38.7,45.3,48.5,55.6,102.5,55.0,65.2,29.7,45.2,70.2
Durgapur,West Bengal,2023,September,google/gemma-2-9b-it,52.3,38.5,45.2,60.2,35.7,35.2,54.7,39.2,35.0,45.2
Durgapur,West Bengal,2023,October,google/gemma-2-9b-it,39.2,75.2,45.2,65.2,55.3,50.2,45.2,45.6,35.2,45.2
Durgapur,West Bengal,2023,November,google/gemma-2-9b-it,50.2,58.2,78.5,57.2,61.3,50.2,45.2,45.7,45.2,48.7
Durgapur,West Bengal,2023,December,google/gemma-2-9b-it,35.2,35.7,35.2,35.2,45.2,40.2,35.2,35.2,35.2,35.2
Eloor,Kerala,2023,January,google/gemma-2-9b-it,54.2,56.2,57.8,11.0,37.6,43.2,50.2,45.3,38.5,43.8
Eloor,Kerala,2023,February,google/gemma-2-9b-it,38.5,38.2,40.2,35.2,43.7,29.0,34.7,50.2,40.2,40.2
Eloor,Kerala,2023,March,google/gemma-2-9b-it,46.2,36.8,35.2,29.8,29.7,37.8,40.6,43.2,38.0,37.8
Eloor,Kerala,2023,April,google/gemma-2-9b-it,36.8,29.0,56.7,32.7,34.5,18.5,45.1,38.5,38.5,39.2
Eloor,Kerala,2023,May,google/gemma-2-9b-it,28.7,38.5,38.7,18.0,35.7,37.8,36.2,38.7,35.2,35.2
Eloor,Kerala,2023,June,google/gemma-2-9b-it,36.7,37.5,35.7,37.8,52.3,35.7,40.2,42.8,37.8,47.2
Eloor,Kerala,2023,July,google/gemma-2-9b-it,35.2,38.7,48.3,39.5,27.3,39.8,46.8,37.2,35.2,34.5
Eloor,Kerala,2023,August,google/gemma-2-9b-it,39.2,42.1,26.0,35.2,35.7,43.2,25.0,37.2,44.3,17.8
Eloor,Kerala,2023,September,google/gemma-2-9b-it,18.0,35.2,35.2,25.3,41.2,35.2,,38.5,27.8,10.2
Eloor,Kerala,2023,October,google/gemma-2-9b-it,25.3,25.3,30.5,25.8,48.5,35.2,40.8,25.3,35.2,35.7
Eloor,Kerala,2023,November,google/gemma-2-9b-it,18.7,35.2,18.0,25.8,15.0,17.8,27.8,10.0,25.3,25.7
Eloor,Kerala,2023,December,google/gemma-2-9b-it,40.2,10.5,18.0,,12.5,35.2,15.2,32.5,25.8,
Faridabad,Haryana,2023,January,google/gemma-2-9b-it,105.0,118.0,82.7,108.0,154.8,104.0,80.5,103.2,75.2,106.0
Faridabad,Haryana,2023,February,google/gemma-2-9b-it,75.2,75.3,105.0,110.0,70.2,102.0,85.3,145.0,57.0,75.3
Faridabad,Haryana,2023,March,google/gemma-2-9b-it,65.2,76.3,108.0,65.2,105.3,102.5,86.2,49.7,60.8,64.7
Faridabad,Haryana,2023,April,google/gemma-2-9b-it,78.3,107.8,120.8,107.2,80.0,123.5,64.7,81.2,102.3,104.1
Faridabad,Haryana,2023,May,google/gemma-2-9b-it,67.2,87.2,58.2,57.2,66.8,60.8,62.3,62.8,70.8,123.4
Faridabad,Haryana,2023,June,google/gemma-2-9b-it,125.6,53.2,49.5,68.2,62.3,48.7,57.2,108.5,106.0,70.8
Faridabad,Haryana,2023,July,google/gemma-2-9b-it,92.3,48.2,105.0,65.7,90.5,64.5,68.7,45.2,108.0,84.7
Faridabad,Haryana,2023,August,google/gemma-2-9b-it,47.2,75.2,68.7,44.0,65.2,109.7,105.0,85.2,75.2,75.2
Faridabad,Haryana,2023,September,google/gemma-2-9b-it,48.7,105.0,85.2,39.8,48.7,56.0,108.0,75.3,60.8,105.2
Faridabad,Haryana,2023,October,google/gemma-2-9b-it,108.0,45.8,104.0,65.2,75.2,103.5,50.3,120.0,75.2,75.2
Faridabad,Haryana,2023,November,google/gemma-2-9b-it,55.6,150.2,105.0,105.0,50.6,125.0,59.0,55.0,105.0,70.2
Faridabad,Haryana,2023,December,google/gemma-2-9b-it,55.0,80.5,65.3,75.0,105.0,70.2,75.2,75.2,75.2,100.5
Fatehabad,Haryana,2023,January,google/gemma-2-9b-it,59.8,74.2,39.0,150.3,58.7,103.4,55.6,70.3,115.9,64.8
Fatehabad,Haryana,2023,February,google/gemma-2-9b-it,110.2,48.0,107.3,62.8,107.8,42.8,64.2,71.5,38.0,72.8
Fatehabad,Haryana,2023,March,google/gemma-2-9b-it,60.8,71.5,45.6,49.3,45.6,55.2,58.7,38.7,82.3,111.0
Fatehabad,Haryana,2023,April,google/gemma-2-9b-it,77.3,81.5,75.2,62.8,81.2,45.8,73.2,46.2,78.2,66.7
Fatehabad,Haryana,2023,May,google/gemma-2-9b-it,78.1,47.8,49.2,105.7,44.5,48.3,41.2,72.3,72.0,50.3
Fatehabad,Haryana,2023,June,google/gemma-2-9b-it,56.0,39.8,45.3,49.7,68.5,58.3,45.3,57.0,57.6,56.2
Fatehabad,Haryana,2023,July,google/gemma-2-9b-it,45.6,72.0,47.8,72.3,150.2,22.0,50.2,67.8,65.2,58.7
Fatehabad,Haryana,2023,August,google/gemma-2-9b-it,70.8,48.0,78.5,156.0,46.2,102.5,108.0,75.2,102.0,38.0
Fatehabad,Haryana,2023,September,google/gemma-2-9b-it,46.8,45.2,65.2,105.3,23.5,105.0,102.0,42.7,200.5,102.0
Fatehabad,Haryana,2023,October,google/gemma-2-9b-it,125.0,75.2,48.7,38.5,105.0,49.8,227.5,42.7,54.2,90.5
Fatehabad,Haryana,2023,November,google/gemma-2-9b-it,75.2,200.0,36.0,65.2,105.2,105.0,52.7,38.5,50.2,42.7
Fatehabad,Haryana,2023,December,google/gemma-2-9b-it,36.0,100.0,31.0,48.7,75.2,105.0,105.0,65.2,105.3,38.0
Firozabad,Uttar Pradesh,2023,January,google/gemma-2-9b-it,153.0,175.4,187.2,144.0,188.2,156.0,178.0,188.5,180.0,148.7
Firozabad,Uttar Pradesh,2023,February,google/gemma-2-9b-it,108.0,188.8,176.0,176.0,137.2,197.0,158.0,197.0,218.0,283.5
Firozabad,Uttar Pradesh,2023,March,google/gemma-2-9b-it,188.3,165.2,135.7,167.0,189.2,178.5,181.5,176.0,158.3,182.3
Firozabad,Uttar Pradesh,2023,April,google/gemma-2-9b-it,214.8,190.8,188.7,178.9,181.0,178.5,78.0,185.4,187.3,123.4
Firozabad,Uttar Pradesh,2023,May,google/gemma-2-9b-it,178.0,183.8,181.4,187.0,148.75,109.5,187.8,182.5,137.2,187.5
Firozabad,Uttar Pradesh,2023,June,google/gemma-2-9b-it,167.8,190.0,180.3,197.0,155.2,188.3,156.0,184.0,187.0,177.8
Firozabad,Uttar Pradesh,2023,July,google/gemma-2-9b-it,178.0,175.3,187.0,118.0,187.2,193.0,132.8,160.0,155.4,182.0
Firozabad,Uttar Pradesh,2023,August,google/gemma-2-9b-it,180.5,207.0,167.0,182.5,187.5,188.5,187.0,151.7,102.0,117.2
Firozabad,Uttar Pradesh,2023,September,google/gemma-2-9b-it,187.5,154.2,145.2,150.2,185.0,185.0,188.0,188.0,154.0,186.0
Firozabad,Uttar Pradesh,2023,October,google/gemma-2-9b-it,152.3,250.0,110.0,125.8,185.0,165.0,180.0,178.5,102.5,180.3
Firozabad,Uttar Pradesh,2023,November,google/gemma-2-9b-it,107.2,155.8,200.0,150.3,65.7,150.2,158.0,150.2,125.0,184.5
Firozabad,Uttar Pradesh,2023,December,google/gemma-2-9b-it,100.0,125.0,105.0,150.0,102.0,167.8,187.5,150.2,100.0,187.0
Gadag,Karnataka,2023,January,google/gemma-2-9b-it,40.3,37.2,55.6,40.8,47.6,42.7,38.7,45.2,38.7,47.8
Gadag,Karnataka,2023,February,google/gemma-2-9b-it,39.7,34.8,38.5,50.2,50.2,36.0,36.7,38.7,38.7,41.2
Gadag,Karnataka,2023,March,google/gemma-2-9b-it,35.2,36.2,28.0,40.8,44.2,28.0,38.2,47.8,35.7,41.3
Gadag,Karnataka,2023,April,google/gemma-2-9b-it,44.8,39.7,28.5,35.2,41.2,38.5,32.8,35.8,46.2,43.8
Gadag,Karnataka,2023,May,google/gemma-2-9b-it,28.7,44.7,36.8,34.2,29.8,48.2,35.2,48.2,55.3,45.0
Gadag,Karnataka,2023,June,google/gemma-2-9b-it,35.2,39.7,29.7,38.2,39.2,35.2,33.7,31.2,29.7,43.2
Gadag,Karnataka,2023,July,google/gemma-2-9b-it,38.5,46.3,38.7,45.3,45.8,28.0,39.8,18.7,37.8,29.0
Gadag,Karnataka,2023,August,google/gemma-2-9b-it,25.8,30.8,37.8,32.5,28.0,37.8,37.5,38.7,41.3,34.7
Gadag,Karnataka,2023,September,google/gemma-2-9b-it,27.3,110.5,44.2,35.2,25.3,35.2,52.3,105.2,29.7,30.8
Gadag,Karnataka,2023,October,google/gemma-2-9b-it,15.8,45.3,18.7,35.2,38.7,43.7,37.8,28.0,10.2,35.0
Gadag,Karnataka,2023,November,google/gemma-2-9b-it,29.7,25.3,28.0,50.2,38.7,11.2,28.0,35.2,28.0,75.3
Gadag,Karnataka,2023,December,google/gemma-2-9b-it,29.7,30.2,10.2,17.8,10.0,25.7,17.8,29.7,15.2,
Gandhinagar,Gujarat,2023,January,google/gemma-2-9b-it,42.0,49.2,49.0,45.6,42.0,44.8,42.5,48.7,45.2,38.7
Gandhinagar,Gujarat,2023,February,google/gemma-2-9b-it,37.8,47.2,37.8,55.0,51.2,39.8,38.2,48.0,45.6,45.2
Gandhinagar,Gujarat,2023,March,google/gemma-2-9b-it,44.2,51.2,75.3,45.7,44.8,38.2,75.3,42.7,42.3,55.3
Gandhinagar,Gujarat,2023,April,google/gemma-2-9b-it,35.2,55.3,70.2,48.2,48.7,37.8,42.8,48.5,62.7,60.2
Gandhinagar,Gujarat,2023,May,google/gemma-2-9b-it,60.8,36.2,45.0,48.7,33.5,47.8,34.7,38.7,50.2,50.2
Gandhinagar,Gujarat,2023,June,google/gemma-2-9b-it,70.2,47.8,48.0,44.0,38.5,37.2,80.5,35.0,50.2,29.0
Gandhinagar,Gujarat,2023,July,google/gemma-2-9b-it,28.0,39.8,45.8,40.7,37.8,37.2,45.2,42.7,48.2,49.3
Gandhinagar,Gujarat,2023,August,google/gemma-2-9b-it,38.0,40.2,39.0,38.0,38.5,45.3,29.3,44.8,38.5,54.3
Gandhinagar,Gujarat,2023,September,google/gemma-2-9b-it,44.2,25.8,40.2,39.8,35.0,35.0,32.7,39.2,42.7,38.5
Gandhinagar,Gujarat,2023,October,google/gemma-2-9b-it,35.0,37.0,45.2,25.8,38.7,40.8,40.2,28.0,25.7,45.2
Gandhinagar,Gujarat,2023,November,google/gemma-2-9b-it,38.7,36.0,35.2,35.2,35.2,42.5,40.2,35.2,25.3,25.8
Gandhinagar,Gujarat,2023,December,google/gemma-2-9b-it,35.7,35.2,25.0,35.2,35.2,48.2,75.2,35.2,45.2,35.2
Gangtok,Sikkim,2023,January,google/gemma-2-9b-it,32.7,34.5,35.0,31.2,28.7,37.2,35.7,25.3,41.5,33.7
Gangtok,Sikkim,2023,February,google/gemma-2-9b-it,32.8,48.2,30.8,32.5,31.2,38.6,36.8,31.7,29.8,32.7
Gangtok,Sikkim,2023,March,google/gemma-2-9b-it,32.5,36.7,25.6,30.5,32.5,35.0,31.2,29.5,20.0,31.7
Gangtok,Sikkim,2023,April,google/gemma-2-9b-it,30.2,30.8,32.8,30.2,30.7,35.7,34.7,29.0,30.5,32.7
Gangtok,Sikkim,2023,May,google/gemma-2-9b-it,32.7,33.2,30.0,18.0,30.8,31.5,28.7,30.8,22.0,36.2
Gangtok,Sikkim,2023,June,google/gemma-2-9b-it,35.2,30.5,31.8,29.8,33.2,33.5,34.5,36.7,25.8,42.3
Gangtok,Sikkim,2023,July,google/gemma-2-9b-it,33.0,43.2,35.2,42.7,30.2,22.5,31.5,34.2,34.2,34.5
Gangtok,Sikkim,2023,August,google/gemma-2-9b-it,28.0,32.5,29.5,32.7,37.8,35.2,30.5,32.5,32.5,37.2
Gangtok,Sikkim,2023,September,google/gemma-2-9b-it,38.5,15.2,33.2,37.2,31.5,30.5,42.3,47.8,18.5,50.8
Gangtok,Sikkim,2023,October,google/gemma-2-9b-it,18.0,32.5,30.2,28.5,20.5,30.8,29.0,30.5,35.2,40.8
Gangtok,Sikkim,2023,November,google/gemma-2-9b-it,25.3,15.2,27.8,23.5,25.0,26.3,32.5,17.8,28.5,15.2
Gangtok,Sikkim,2023,December,google/gemma-2-9b-it,15.3,25.7,32.5,25.3,45.2,15.2,30.5,25.3,15.2,25.6
Gaya,Bihar,2023,January,google/gemma-2-9b-it,65.2,59.2,38.0,46.7,50.7,45.2,38.2,56.7,67.8,48.7
Gaya,Bihar,2023,February,google/gemma-2-9b-it,34.5,60.0,75.2,52.3,58.7,38.5,47.2,45.6,47.8,57.8
Gaya,Bihar,2023,March,google/gemma-2-9b-it,48.7,43.7,38.7,43.5,64.3,47.2,45.2,73.2,48.7,48.7
Gaya,Bihar,2023,April,google/gemma-2-9b-it,36.7,57.2,57.8,67.8,48.7,38.7,38.0,38.0,37.8,48.7
Gaya,Bihar,2023,May,google/gemma-2-9b-it,59.8,43.5,55.3,48.2,49.0,54.2,42.0,56.2,45.2,39.0
